,id,username,tweet_text,retweets,location,created_at,sentiment,subjectivity,created_at_est,created_date
2,1327481814013906944,realDonaldTrump,"Top US Pollster and Statistician Richard Baris — People's Pundit — SUSPENDED from Twitter for Reporting on Disputed Election — Political 'WrongThink' Not Allowed  via Said 10,000 DEAD PEOPLE VOTED IN MICHIGAN. When will this RIGGED ELECTION be overturned!",9991,"Washington, DC",2020-11-14 05:21:42,0.08333333333333333,0.3333333333333333,2020-11-14 00:21:42-05:00,2020-11-14
0,1327619654592892931,realDonaldTrump,"....What are they trying to hide. They know, and so does everyone else. EXPOSE THE CRIME!",14918,"Washington, DC",2020-11-14 14:29:26,0.0,0.0,2020-11-14 09:29:26-05:00,2020-11-14
0,1327638503883235332,realDonaldTrump,"....We cannot waste time and can only give to those states that will use the Vaccine immediately. Therefore the New York delay. Many lives to be saved, but we are ready when they are. Stop playing politics!",6667,"Washington, DC",2020-11-14 15:44:20,0.13727272727272727,0.4909090909090909,2020-11-14 10:44:20-05:00,2020-11-14
0,1327704841964183552,realDonaldTrump,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons! ",3817,"Washington, DC",2020-11-14 20:07:56,0.0859375,0.3125,2020-11-14 15:07:56-05:00,2020-11-14
0,1327718430573809664,realDonaldTrump,Thank you Dan! ,3096,"Washington, DC",2020-11-14 21:01:56,0.0,0.0,2020-11-14 16:01:56-05:00,2020-11-14
1,1327724046595842049,realDonaldTrump,.@FoxNews and the Fake News Networks aren’t showing these massive gatherings. Instead they have their reporters standing in almost empty streets. We now have SUPPRESSION BY THE PRESS. MAGA! ,26389,"Washington, DC",2020-11-14 21:24:15,-0.20833333333333334,0.8333333333333334,2020-11-14 16:24:15-05:00,2020-11-14
0,1327750127679889409,realDonaldTrump,"There is tremendous evidence of wide spread voter fraud in that there is irrefutable proof that our Republican poll watchers and observers were not allowed to be present in poll counting rooms. Michigan, Pennsylvania, Georgia and others. Unconstitutional!",3891,"Washington, DC",2020-11-14 23:07:53,0.07777777777777777,0.4666666666666666,2020-11-14 18:07:53-05:00,2020-11-14
0,1327824600760274945,realDonaldTrump,"Antifa SCUM ran for the hills today when they tried attacking the people at the Trump Rally, because those people aggressively fought back. Antifa waited until tonight, when 99% were gone, to attack innocent #MAGA People. DC Police, get going — do you job and don’t hold back!!!",13106,"Washington, DC",2020-11-15 04:03:49,0.05,0.275,2020-11-14 23:03:49-05:00,2020-11-14
1,1327811527123103746,realDonaldTrump,"I look forward to Mayor Giuliani spearheading the legal effort to defend OUR RIGHT to FREE and FAIR ELECTIONS! Rudy Giuliani, Joseph diGenova, Victoria Toensing, Sidney Powell, and Jenna Ellis, a truly great team, added to our other wonderful lawyers and representatives!",28169,"Washington, DC",2020-11-15 03:11:52,0.4908163265306123,0.6515306122448979,2020-11-14 22:11:52-05:00,2020-11-14
0,1327840594127974401,realDonaldTrump,"Tax filings reveal Biden cancer charity spent millions on salaries, zero on research  via @nypost",2936,"Washington, DC",2020-11-15 05:07:22,-0.1,0.1,2020-11-15 00:07:22-05:00,2020-11-15
0,1327960545929072645,realDonaldTrump,Watch @RudyGiuliani interview on @MariaBartiromo this morning at 10:00. Doing a great job exposing the Rigged Election Hoax!,3990,"Washington, DC",2020-11-15 13:04:01,1.0,0.75,2020-11-15 08:04:01-05:00,2020-11-15
0,1327989713786036227,realDonaldTrump,Rudy will be interviewed by @MariaBartiromo at 10:00 A.M. NOW! ,3847,"Washington, DC",2020-11-15 14:59:55,0.0,0.0,2020-11-15 09:59:55-05:00,2020-11-15
1,1327988661418340353,realDonaldTrump,Progress! ,5758,"Washington, DC",2020-11-15 14:55:44,0.0,0.0,2020-11-15 09:55:44-05:00,2020-11-15
2,1327979630477922304,realDonaldTrump,He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!,34498,"Washington, DC",2020-11-15 14:19:51,-0.22916666666666666,0.7999999999999999,2020-11-15 09:19:51-05:00,2020-11-15
3,1327978710809661440,realDonaldTrump,RIGGED ELECTION. WE WILL WIN!,31343,"Washington, DC",2020-11-15 14:16:11,1.0,0.4,2020-11-15 09:16:11-05:00,2020-11-15
0,1328057941203836930,realDonaldTrump,Great job Emily! ,5764,"Washington, DC",2020-11-15 19:31:01,1.0,0.75,2020-11-15 14:31:01-05:00,2020-11-15
1,1328055196904251397,realDonaldTrump,"John Bolton was one of the dumbest people in government that I’ve had the “pleasure” to work with. A sullen, dull and quiet guy, he added nothing to National Security except, “Gee, let’s go to war.” Also, illegally released much Classified Information. A real dope!",20274,"Washington, DC",2020-11-15 19:20:07,-0.06833333333333336,0.36666666666666664,2020-11-15 14:20:07-05:00,2020-11-15
0,1328094310294822917,realDonaldTrump,Spirit like never before! ,7068,"Washington, DC",2020-11-15 21:55:33,0.0,0.0,2020-11-15 16:55:33-05:00,2020-11-15
0,1328100945570500608,realDonaldTrump,"Many of the court cases being filed all over the Country are not ours, but rather those of people that have seen horrible abuses. Our big cases showing the unconstitutionality of the 2020 Election, &amp; the outrage of things that were done to change the outcome, will soon be filed!",24800,"Washington, DC",2020-11-15 22:21:55,-0.16666666666666666,0.5333333333333333,2020-11-15 17:21:55-05:00,2020-11-15
0,1328137498069970947,realDonaldTrump,"A great launch! @NASA was a closed up disaster when we took over. Now it is again the “hottest”, most advanced, space center in the world, by far! ",10606,"Washington, DC",2020-11-16 00:47:09,0.30416666666666664,0.5083333333333334,2020-11-15 19:47:09-05:00,2020-11-15
0,1328152466752491526,realDonaldTrump,"....owned Dominion Voting Systems, turned down by Texas and many others because it was not good or secure, those responsible for the safeguarding of our Constitution cannot allow the Fake results of the 2020 Mail-In Election to stand. The World is watching!",9809,"Washington, DC",2020-11-16 01:46:38,-0.005092592592592575,0.5898148148148148,2020-11-15 20:46:38-05:00,2020-11-15
1,1328152465016020993,realDonaldTrump,"....perhaps like never before! From large numbers of Poll Watchers that were thrown out of vote counting rooms in many of our States, to millions of ballots that have been altered by Democrats, only for Democrats, to voting after the Election was over, to using Radical Left",8816,"Washington, DC",2020-11-16 01:46:38,0.17857142857142858,0.48214285714285715,2020-11-15 20:46:38-05:00,2020-11-15
2,1328152462331699202,realDonaldTrump,"Why does the Fake News Media continuously assume that Joe Biden will ascend to the Presidency, not even allowing our side to show, which we are just getting ready to do, how badly shattered and violated our great Constitution has been in the 2020 Election. It was attacked,..",18642,"Washington, DC",2020-11-16 01:46:37,-0.04999999999999993,0.7291666666666666,2020-11-15 20:46:37-05:00,2020-11-15
0,1328200072987893762,realDonaldTrump,I WON THE ELECTION!,17256,"Washington, DC",2020-11-16 04:55:48,0.0,0.0,2020-11-15 23:55:48-05:00,2020-11-15
0,1328324377168015360,realDonaldTrump,"The Washington Post forgot to read the complaint. Fake News. Poll Watchers, and the way they were treated, are a very big deal in the complaint! ",109,"Washington, DC",2020-11-16 13:09:45,-0.29375,0.3825,2020-11-16 08:09:45-05:00,2020-11-16
0,1328338630679597056,realDonaldTrump,Try watching @OANN. Really GREAT!,4384,"Washington, DC",2020-11-16 14:06:23,1.0,0.75,2020-11-16 09:06:23-05:00,2020-11-16
0,1328349382023000064,realDonaldTrump,Who will be running for Governor of the Great State of Ohio? Will be hotly contested!,6665,"Washington, DC",2020-11-16 14:49:06,0.55625,0.8,2020-11-16 09:49:06-05:00,2020-11-16
0,1328370030678044675,realDonaldTrump,European Countries are sadly getting clobbered by the China Virus. The Fake News does not like reporting this!,5149,"Washington, DC",2020-11-16 16:11:09,-0.375,0.6666666666666666,2020-11-16 11:11:09-05:00,2020-11-16
0,1328382287331856384,realDonaldTrump,"Georgia won’t let us look at the all important signature match. Without that the recount is MEANINGLESS. Open up unconstitutional Consent Decree, NOW! @BrianKempGA",8722,"Washington, DC",2020-11-16 16:59:52,-0.033333333333333326,0.8333333333333334,2020-11-16 11:59:52-05:00,2020-11-16
0,1328448530504163329,realDonaldTrump,"The rate of rejected Mail-In Ballots is 30 X’s lower in Pennsylvania this year than it was in 2016. This is why they kept our poll watchers and observers out of the “SACRED” vote counting rooms!
",17188,"Washington, DC",2020-11-16 21:23:05,0.0,0.0,2020-11-16 16:23:05-05:00,2020-11-16
0,1328483862490574849,realDonaldTrump,"Big victory moments ago in the State of Nevada. The all Democrat County Commissioner race, on same ballot as President, just thrown out because of large scale voter discrepancy. Clark County officials do not have confidence in their own election security. Major impact! ",24098,"Washington, DC",2020-11-16 23:43:29,0.17848214285714287,0.4307142857142857,2020-11-16 18:43:29-05:00,2020-11-16
0,1328801981222281216,realDonaldTrump,I have reversed the ridiculous decision to cancel Wreaths Across America at Arlington National Cemetery. It will now go on!,18267,"Washington, DC",2020-11-17 20:47:34,-0.41666666666666663,1.0,2020-11-17 15:47:34-05:00,2020-11-17
0,1328830381429288962,realDonaldTrump,“DEAD PEOPLE VOTED” ,12618,"Washington, DC",2020-11-17 22:40:26,-0.2,0.4,2020-11-17 17:40:26-05:00,2020-11-17
0,1328856932011167744,realDonaldTrump,"The only thing secure about our 2020 Election was that it was virtually impenetrable by foreign powers. On that, the Trump Administration takes great credit. Unfortunately, the Radical Left Democrats, Dominion, and others, were perhaps more successful!",5015,"Washington, DC",2020-11-18 00:25:56,0.2515625,0.615625,2020-11-17 19:25:56-05:00,2020-11-17
0,1328866797681061888,realDonaldTrump,"“Second Georgia County Finds Thousands More Votes, Majority Are For Trump” ",8623,"Washington, DC",2020-11-18 01:05:08,0.25,0.25,2020-11-17 20:05:08-05:00,2020-11-17
0,1328883405837258753,realDonaldTrump,Wow! Michigan just refused to certify the election results! Having courage is a beautiful thing. The USA stands proud!,5341,"Washington, DC",2020-11-18 02:11:08,0.6687500000000001,1.0,2020-11-17 21:11:08-05:00,2020-11-17
0,1328886891765182466,realDonaldTrump,"Well, it’s really quite simple. You just can’t have more votes than people! ",15471,"Washington, DC",2020-11-18 02:24:59,0.27499999999999997,0.3523809523809524,2020-11-17 21:24:59-05:00,2020-11-17
1,1328886157246156801,realDonaldTrump,"More votes than people, and that is the least of it!!! ",14637,"Washington, DC",2020-11-18 02:22:04,-0.04296875,0.45,2020-11-17 21:22:04-05:00,2020-11-17
2,1328885313729687553,realDonaldTrump,"Flip Michigan back to TRUMP. Detroit, not surprisingly, has tremendous problems! ",12879,"Washington, DC",2020-11-18 02:18:42,0.022222222222222216,0.5,2020-11-17 21:18:42-05:00,2020-11-17
0,1328900747497525248,realDonaldTrump,"Wow! Governor Kemp will hopefully see the light before it is too late. Must finally take charge! Two GREAT Senators, who do so much for Georgia and truly love the USA, are in a must win battle with two incompetents who don’t have a clue! ",10992,"Washington, DC",2020-11-18 03:20:02,0.340625,0.65625,2020-11-17 22:20:02-05:00,2020-11-17
0,1329064787142172673,realDonaldTrump,"This was a rigged election. No Republican Poll Watchers allowed, voting machine “glitches” all over the place (meaning they got caught cheating!), voting after election ended, and so much more! ",1614,"Washington, DC",2020-11-18 14:11:52,0.625,0.5,2020-11-18 09:11:52-05:00,2020-11-18
0,1329075487553974275,realDonaldTrump,THEY WOULD’NT LET REPUBLICAN POLL WATCHERS INTO THE COUNTING ROOMS. UNCONSTITUTIONAL!!!,11014,"Washington, DC",2020-11-18 14:54:23,0.0,0.0,2020-11-18 09:54:23-05:00,2020-11-18
1,1329069814195871744,realDonaldTrump,"The Georgia recount is a joke and is being done UNDER PROTEST. Even though thousands of fraudulent votes have been found, the real number is in matching signatures. Governor must open up the unconstitutional Consent Decree and call in the Legislature!",17352,"Washington, DC",2020-11-18 14:31:51,0.1,0.4,2020-11-18 09:31:51-05:00,2020-11-18
2,1329065945160175616,realDonaldTrump,They didn’t even allow Republican Observers into the building to watch. A terrible insult to our Constitution! ,11899,"Washington, DC",2020-11-18 14:16:28,-1.0,1.0,2020-11-18 09:16:28-05:00,2020-11-18
0,1329096639651471361,realDonaldTrump,GEORGIA!  ,54,"Washington, DC",2020-11-18 16:18:26,0.0,0.0,2020-11-18 11:18:26-05:00,2020-11-18
1,1329093126238203905,realDonaldTrump,"The Great State of Michigan, with votes being far greater than the number of people who voted, cannot certify the election. The Democrats cheated big time, and got caught. A Republican WIN!",11866,"Washington, DC",2020-11-18 16:04:29,0.48,0.55,2020-11-18 11:04:29-05:00,2020-11-18
2,1329087255168708608,realDonaldTrump,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!",19081,"Washington, DC",2020-11-18 15:41:09,0.4,0.725,2020-11-18 10:41:09-05:00,2020-11-18
3,1329086548093014022,realDonaldTrump,"“The numbers have not improved, it is still 71% out of balance”, stated Wayne County, Michigan,  Canvassers. “There is widespread irregularities in poll numbers.” There are “more votes than people”. The two harassed patriot Canvassers refuse to sign the papers!",15110,"Washington, DC",2020-11-18 15:38:20,0.625,0.5,2020-11-18 10:38:20-05:00,2020-11-18
0,1329097946776940559,realDonaldTrump,"FLOYD COUNTY, GEORGIA! 
",17055,"Washington, DC",2020-11-18 16:23:38,0.0,0.0,2020-11-18 11:23:38-05:00,2020-11-18
0,1329150897641951233,realDonaldTrump,"Thank you @DarrellIssa, so nice! 
",5678,"Washington, DC",2020-11-18 19:54:03,0.75,1.0,2020-11-18 14:54:03-05:00,2020-11-18
0,1329233502139715586,realDonaldTrump,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable! ",41139,"Washington, DC",2020-11-19 01:22:17,-0.5062499999999999,0.8333333333333333,2020-11-18 20:22:17-05:00,2020-11-18
0,1329298668403499009,realDonaldTrump,"""Dominion-izing the Vote"" ",8350,"Washington, DC",2020-11-19 05:41:14,0.0,0.0,2020-11-19 00:41:14-05:00,2020-11-19
1,1329295102834057217,realDonaldTrump,“Statistical sampling to prove widespread voter fraud...multiple accounts of fraud and voting irregularities may overturn election”...call for paper ballots.  @RandPaul  @OANN,12493,"Washington, DC",2020-11-19 05:27:04,0.0,0.0,2020-11-19 00:27:04-05:00,2020-11-19
0,1329408856733184008,realDonaldTrump,Important News Conference today by lawyers on a very clear and viable path to victory. Pieces are very nicely falling into place. RNC at 12:00 P.M.,9439,"Washington, DC",2020-11-19 12:59:05,0.4366666666666667,0.8327777777777777,2020-11-19 07:59:05-05:00,2020-11-19
1,1329405682706247683,realDonaldTrump,"Voter Fraud in Detroit is rampant, and has been for many years!",9622,"Washington, DC",2020-11-19 12:46:28,0.625,0.5,2020-11-19 07:46:28-05:00,2020-11-19
2,1329404785083232256,realDonaldTrump,"THE COVID DRUGS NOW AVAILABLE TO MAKE PROPLE BETTER ARE AMAZING, BUT SELDOM TALKED ABOUT BY THE MEDIA! Mortality rate is 85% down!",8743,"Washington, DC",2020-11-19 12:42:54,0.36388888888888893,0.5222222222222223,2020-11-19 07:42:54-05:00,2020-11-19
3,1329402303535833088,realDonaldTrump,VACCINES ARE COMING FAST!!!,9243,"Washington, DC",2020-11-19 12:33:02,0.390625,0.6,2020-11-19 07:33:02-05:00,2020-11-19
